time,text,location,userid,screenname
2019-04-04 07:27:08,b'@NaMo_Ganesh @HarishK04131926 @HIMESH_SS @mattarhegde @YashpalBJP @BJP4UttarKannad @DheerajGbc @Harvansh_Batra @VictoryForNamo @narendramodi177 @LillyMaryPinto @narendramodi @sukanyaiyer2 @meenakshisharan @prema66437147 @Meenu_71 @RamsaBJYM @bakoriya_kirti_ @sanghavideepa @Babble524 @OnlineRajan__ @samar97189157 @PatelOnTop @AjayPandey__ @DebashishHiTs @ankitasood13 @hindustanse @MahiHerambha @hindu_blood @vibhor_anand @SmithaDutt @lakshmianand96 @vanitajain21 @Reema_bjp @Narendramodi_PM @Narendrap86 @iSameerKaushik @TigerNaMo @aarohi923 @draksbond @jadonpriyanka @Jaggesh2 @ShefVaidya @NazlinShaikh @kumarnandaj @rajeshpadmar @AmitShah @Kummanam Modi ji created sensation across #Bharat. Yesterday #Mangaluru city witnessed huge crowd of #Chowkidars staged rally in support of #ModiFor2019 \xf0\x9f\x99\x8f #MainBhiChowkidar #ChowkidarPhirSe #Chowkidar #ModiMattomme #BharatBoleModiModi #IndiaSaysNaMoAgain @iNarendraModiG @mangalpady #Modi https://t.co/YUbzKlwXW6',India,1668171912,ProfSRK
2019-04-04 07:26:10,b'@JhaSanjay Correction kindly edit or read #Modi with #Pappu',India,70054622,vikashvicks
2019-04-04 07:15:02,"b""Let Election 2019 be Fought on Unemployment. But we have the Jobs most suited for you. \nCome join India's Employment Revolution with JENEXT\n\n#election2019 #jobseekers #modi #rahulgandhi #jobs #vacancies #jenext #jobcard https://t.co/p3eBjZAEeA""","Mumbai, India",869481208018870273,jenextjobs
2019-04-04 07:11:22,b'@bhogleharsha It is unfortunate that neither @BCCI nor @IPL governing body has recorded appreciation of #Modi sarcar for smartly letting #IPL2019 be held in India despite elections.\nEarlier governments forced event out of India.India cricket fans rejoice as spectators.\n@GautamGambhir @msdhoni',India,176465284,sttalkindia
2019-04-04 07:07:11,"b""Popular TV Actors #MaheshThakur and #PrachiShah on their Roles in @ErosNow 's #Modi\n\nhttps://t.co/zjVcGwsARF\n\n#JourneyOfACommonMan https://t.co/Hr8gPLVr0c""",India,1041393198,TV_Fanclub
2019-04-04 07:04:22,b'#UAE President grants Prime Minister Narendra Modi the Zayed Medal. #ZayedMedal #PMNarendraModi #Modi #PMModi #twtl',pune india,75480197,asmeetshah
2019-04-04 06:50:23,b'Indian Army raises strong objection to #CongressManifesto regarding dilution of #AFSPA and reduction of security forces in #Kashmir\nDefinition of #Stupidity is the person who will vote @INCIndia just for the sake of #Modi haterism\n@narendramodi @adgpi \n#ShameOnCongress #PakAgents',"Mumbai, India",1113417823726895104,AkshayS41522829
2019-04-04 06:45:19,b'@dhume too much publicity after 5 years of rule means gross underperformance.. #chowkidarChorHai #rafalescam #antiNationalModi #Modi',Mumbai,77486809,judets
2019-04-04 06:44:10,b'@mkvenu1 too much publicity after 5 years of rule means gross underperformance... #chowkidarChorHai #rafalescam #antiNationalModi #Modi',Mumbai,77486809,judets
2019-04-04 06:35:03,"b""You Can Troll Him, \nYou Can Abuse Him, \nYou Can Blame Him, \nYou Can Do Whatever You Want,\nBut You Can't Stop Him,\nTo Be Again PM Of India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3|\n#Modi Again #bjp #namo \n\xf0\x9f\x99\x8f\xf0\x9f\x9a\xa9\xf0\x9f\x99\x8f\xf0\x9f\x9a\xa9\xf0\x9f\x99\x8f @ Hyderabad https://t.co/msJCeOs1Vs""","Hyderabad, India",3156984661,vikashbarnwal22
2019-04-04 06:32:24,b'#Modi Biopic Film gets Green signal from @SupremeCourtIND \n@narendramodi @MOHITJAATHR @Narendr43173384 @munna_jha @NaMoYuvaBrigade @munna_singh302 \n#PhirEkBaarModiSarkar #iTrustChowkidar https://t.co/8wASMDKJhA',"Mirzapur-Vindhyachal, India",966193450533163009,Amaresh45814810
2019-04-04 06:31:50,b'#Nation | #Modi Biopic: SC To Hear Plea On April 8 -https://t.co/kqzrtck7Zc',"Bhubaneshwar, India",735073031257620482,OmmcomNews
2019-04-04 06:30:30,b'#NamoTV is the worst thing that happened to Indian politics after #modi #shah and #yogi',India,814859548234313729,boredbharatiye
2019-04-04 06:29:29,"b""More evidence of damage and destruction unleashed by #Modi's Notebandi. Not to mention about Huge job losses and inconveniences to common people . \n\n#DemonetisationDisaster #ChowkidaroKaScam https://t.co/OHusE6wR2w""","Maharashtra, India",1111910129413296129,navi42937935
2019-04-04 06:27:24,b'Time to expose Ground reality of #pm #Modi\xe2\x80\x99s constituency Varanasi... documentary by @dhruv_rathee \n\nhttps://t.co/MoIJC2uxTB',"Maharashtra, India",1111910129413296129,navi42937935
2019-04-04 06:20:58,b'In which I spoke to @harsh_mander and Dr Ram Puniyani to see what happens on the ground when #Modi goes back to Hindutva and hate in this #Elections2019 \n\nhttps://t.co/ZtbF8ZGTjK',mumbai,135232686,smrutibombay
2019-04-04 06:18:49,b'@JhaSanjay #Modi is not Disaster but you and your #Congress surely are.',"Mumbai, India",122689522,AdvaniLakshya
2019-04-04 06:09:37,b'Why is Modi not popular with press reporters? Hear from horse\xe2\x80\x99s  mouth. #VoteForModi #modiaagain2019 #ModiHaiTohMumkinHai #Modi https://t.co/Ff5Zvjb2h8',India,143508622,gagantalwar
2019-04-04 06:09:31,"b'\xe2\x80\x9c#Modi ji ki Sena\xe2\x80\x9d or Bharatiya Sena?\n\nAnother star campaigner, a minister in Modi\xe2\x80\x99s government, violating the #ModelCodeOfConduct with utter contempt.\n\nSpineless #ElectionCommission is allowing this to law-breaking to continue. https://t.co/MJoxzhRads'","Bombay, India",358127438,SudheenKulkarni
2019-04-04 06:04:09,b'The Supreme Court on Thursday said it will hear on April 8 a plea seeking to block the release of a #biopic on Prime Minister Narendra #Modi that is sscheduled to release on April 5. https://t.co/V9sG9a2rKO',"Hyderabad, Andhra Pradesh",4600397785,SuryaTeluguNews
2019-04-04 05:56:47,"b'#MODI - #JourneyOfACommonMan #WebSeries Screening | #MaheshThakur, #FaisalKhan, #AshishSharma\n\n@aryanaraish @ashish30sharma @ErosNow #ErosNowOriginal #Screening\n\nWatch Video \xf0\x9f\x91\x89 https://t.co/nbSrVFKn7j https://t.co/qeLD8LKSEV'",India,735437409966428161,BollySpy
2019-04-04 05:53:58,"b'Now a #BenamiChannel.\n""The channel, dedicated solely to PM #Modi\'s speeches and rallies, does not have a compulsory security clearance and there is no clarity on its ownership."" \n https://t.co/tMN1FZ1lCe via @ThePrintIndia'",Nagpur Maharashtra ,886830793,AskAmbedkar
2019-04-04 05:52:25,"b'@saikatd Mr Saikat Dutta - I just trolled your tweets, can see how much you hate Modi... Currently,there are 2 type of ppl in india , #Modi supporter &amp; Anti Modi...You fall under second catogary...simply ur tweets are unbiased, away from facts..Mently not well bcz of Modi..'","Thane, India",910829490208522240,Arun97983332
2019-04-04 05:45:46,b'That #Modi conned India is proven. Again. A first rate liar. #DemonetisationDisaster was a fraud on all of us. #RememberThatWhenYouVote https://t.co/Ad4p7sP3a5',Mumbai.India,50943008,JhaSanjay
2019-04-04 05:40:11,b'@narendramodi What a pic \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\n\n#Modi https://t.co/N0l8sPnb0M',Mumbai  India,3297442206,momo_7862
2019-04-04 05:35:43,"b'@JhaSanjay Hmmm this is ur own perception.. kindly do not inpose on others... Actually we dont want to listion your crazy bakwas on twitter... PLS STOP,\nThis time Modi Only... Mych Needed #Modi'","Thane, India",910829490208522240,Arun97983332
2019-04-04 05:31:35,b'#AshishSharma at the Screening of #Modi: Journey of a Common Man - FULL INTERVIEW\n\nhttps://t.co/s7IJq7FRr6\n\n#ModiOnErosNow #ashishasmodi @ashish30sharma \n\n#RangRasiya #PrithviVallabh #SiyaKeRam https://t.co/ejW3ovcO7G',India,1041393198,TV_Fanclub
2019-04-04 05:24:52,b'#Uttam: #KCR and #Modi have a secret agreement\n\nhttps://t.co/Or0rl8xRVX\n\n@INCTelangana @UttamTPCC',Hyderabad,382030295,Tolivelugu
2019-04-04 05:19:01,"b""I thought my former best friend was narcissistic and that it's better to leave her, but guess what Modi is a bigger narcissist. He has own channel, bunch of people who'll always speak highly of him, and a 56 inch wide chest. \nGuess it's time to give him up too! #NamoTV #Modi""","Mumbai, India",259310943,anupamag99
2019-04-04 05:08:12,b'#Chandrababu: #Modi is a terrorist\n\nhttps://t.co/YPbm5huKXM\n\n@narendramodi @ncbn @BJP4India',Hyderabad,382030295,Tolivelugu
2019-04-04 04:52:13,"b""@rupasubramanya Once upon a time your were too #Modi supporter. What happened now ?? Didn't get any attention/position from @BJP4India ?? #AngoorKhatteHain\n#NamoAgain2019""",India,2331297848,pushp3079
2019-04-04 04:48:19,"b'From the sets of our Web Series #Modi - #JourneyOfACommonMan Directed by @umeshkshukla and Produced by @BenchmarkPix_ , streaming on @ErosNow app &amp; clicked by @RushikRawal \n\n@PracheePaandya @faisalkofficial \n\n#ErosNowOriginal #ErosNow https://t.co/ajSIGHNYkb'",Mumbai,58436262,RushikRawal
2019-04-04 04:48:01,"b'Watch \xf0\x9f\x91\x87\xf0\x9f\x8f\xbc Pakistan Foreign Minister Shah Mehmood Qureshi gives details of the massive economic loss after Grey-listing. \xe2\x80\x98God save us from blacklisting\xe2\x80\x99, he says. India wants to push us into blacklist. Brutal bankruptcy confession in front of media. #Modi https://t.co/Q98itLMBft'",India,809062461269803009,jasminkbera
2019-04-04 04:47:09,b'#BJP In #Kolkata #politics #BJP party #Modi #Modi #Modi #Modi &lt;3. #Hrithikdas783 \xf0\x9f\x98\x8e https://t.co/Ud8HiFqh3X',India,947674749936664577,hrithikdas783
2019-04-04 04:38:05,"b'#BJP govt poor performance on #Job creation, but fullmarks on putting end to #scams and #corruption, #India favors #Modi says survey. https://t.co/7BYWxcOVMT'","Vizag, INDIA",2803681638,UttarandhraNow
2019-04-04 04:27:20,"b'#Congi is right. Badaa zalim hai #Modi. Poor Mallya has to reduce his spending. ""Poor ho Gaya"". \xf0\x9f\x98\x8b\n#VijayMallya willing to tighten his belt, curb his $24,000/week London life - https://t.co/FV962plMYz'",Mumbai India,21080743,RatanSharda55
2019-04-04 04:25:47,b'#Modi using #bigotry as tool of #ballot bonanza.... https://t.co/cxVNY8gMJM',India,42826163,salmanzafar1979
2019-04-04 04:22:36,b'Goosebumps \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n#LokSabhaElections2019 #EkBaarPhirModiSarkar #modi https://t.co/AcRaxdeSpC',"Mumbai, India",376878492,ajaysp_7891
2019-04-04 04:18:04,b'@sardesairajdeep @DailyO_ 4th pillar of democracy is completely sold out.  If #Modi decides to contest from Varanasi in addition to vadodara it is a masterstroke.',Mumbai,77486809,judets
2019-04-04 04:14:07,"b""#NAMO #2019LokSabhaElections\n#\n#Modi's Allies Spooked as More Indians Vote \xe2\x80\x98None of the Above\xe2\x80\x99 \n https://t.co/Mm2Pu51KpC""","Mumbai, India",238988232,CNX500
2019-04-04 04:07:08,"b""@RGVzoomin Because it doesn't contain any truth like @lakshmiNTR. It is just a platform for #MODI to win 2019 elections.""","Vijayawada, Andhra Pradesh",2897529164,nawaz_4b1
2019-04-04 04:03:46,"b'4th April, 2019 https://t.co/R4eKfa1vGi via @Audioboom #WHATSAPP #NaMo #MODI #ARUNACHAL #MADRAS #TIKTOK #TRUMP #AMAZON #UGANDA #CIGARETTES'",India,887994080332066816,takeapartin
2019-04-04 04:02:05,"b""According to a Swizz bank :\n\n80% fall in deposits held by Indians since #Modi Government came to power.\nIndians afraid of keeping money abroad are the same Indians who don't want Modi Government to come in power . \n\n#LokSabhaElections2019 \n#DeshKeLiyeModi \n#ModiHaiToMumkinHai""",India,1315135591,itsmeabhiraj
2019-04-04 03:47:55,"b'@kktotlani @iamshinerk #MamataBanerjee is a ""DEAD END"" for Bengal.\n\n#Modi is the new ""FLY OVER"" for Bengal.\n#ModiInBengal #SaveBengal #BengalWithModi #LoksabhaElections2019'","Hyderabad, India",1104778333722566656,rao_nava
2019-04-04 03:40:27,"b'When,then CM Gujarat, #Modi ji visa for US was cancelled at the behest of Sonia Led Dhongress &amp; communists MPs letter to US Prez, sweets were distributed in #DoorDarshan.'",,1866490034,IVijayboi
2019-04-04 03:37:59,"b""@NASA has always had a different stand from the US govt's one. When @POTUS spoke of coming out of Paris Deal, #NASA published reports regarding Climate Change, hence India doesn't need to worry. Rather we need to be proud of our Diplomats and the #Modi govts foreign Policy https://t.co/y4MkAFiPE8""","Maharashtra, India",66720830,Sumeet_RS
2019-04-04 03:33:22,"b""Breaking! Massive Wave of Development in Uttar Pradesh's #Mathura. \n\nTo be Renamed as United States of Massachusetts by #UNESCO UNESCO. \n\nA Hardworking Farmer goes to a regular day's Job.\xf0\x9f\x98\x82\xf0\x9f\x98\x82 \n\n#Modi\n#Elections2019 \n#GharGharHelicopter \n@INCIndia @AamAadmiParty https://t.co/QhetFzQFFy""",India,92022730,AKASHSi
2019-04-04 03:26:49,b'Best Himalayan State for No.1 Tourism in India : -\n#India #Modi #MIvCSK #IPL2019 #CSKvsMI #travel #travelling #travelphotography #AvengersEndgame #photography #photographer #Tourism #tour #KatrinaKaif #ThursdayThoughts #traveltips #TravelTuesday #TourLife #RedmiNote7Pro #JOKER',India,399329848,TushanSarker
2019-04-04 03:17:25,"b'Battle for Bengal intensifies as Modi, Mamata go on offensive - Times of India https://t.co/QSBUBASQOU \n#Elections2019 #Mamta #Modi #Bengal #IPL2019 #IPL #Mashaallah #Quran #ProphetMuhammad #DCvSH #RealMadrid #SayNoToPolythene #ThursdayThoughts #MrLocal #MadrasHighCourt'",India,1090232484531453952,themirror01
2019-04-04 03:10:07,"b'@the_hindu @Soni_Razdan Actually no-one\xe2\x80\x99s care for them Mam - they are famous only in elite circles - real India where actual Intellectuals are such as : IT professionals, CAs\xe2\x80\x99, Doctors, Govt Servants, MBA grads - they like Modi - Stop you intolerance pls. #PhirEkBaarModiSarkar #DeshKeLiyeModi #Modi'",Pune,73643282,Itssaurabh
2019-04-04 03:05:45,b'Just bought My New Honda Civic\n #My15LakhStory\nThank you #Modi Ji https://t.co/fywYdszrnk',India,142993092,Curious_Nikhil
2019-04-04 03:02:04,"b'@MaheshNBhatt Thats why sir - please stop your\xe2\x80\x99s and soni rajdan\xe2\x80\x99s deep hatred against #Modi , then you would know  that why millions admire him - walk the talk sir. \xf0\x9f\x98\x8a @Soni_Razdan #PhirEkBarModiSarkar #ModiHaiToMumkinHai #AbkiBaarPhirModiSarkar #NamoTV #NaMoAgain #DeshKeLiyeModi'",Pune,73643282,Itssaurabh
2019-04-04 02:58:37,"b'While #Modi termed #Banerjee ""a speed breaker in way of #Bengal\'s development"" and claimed her rule in Bengal will come to an end soon, the #TrinamoolCongress supremo dubbed him an ""expiry babu"" and a ""fascist leader."" https://t.co/KswGqOlVEX\n\n#nation | #ommcomnews'","Bhubaneshwar, India",735073031257620482,OmmcomNews
2019-04-04 02:52:07,"b'@ShilpiSinghINC Shantipriya community sponsored. \nAt least #Modi ji had no role. SC CBI, SIT, except Lutyens cabal, 10JP Pattalkar, intellects, had absolved him.'",,1866490034,IVijayboi
2019-04-04 02:41:31,"b""For winning a war, sometimes you have to lose a battle !\n\nToday's war is for getting rid of #Modi &amp; #Shah to save our country. We stand with @ArvindKejriwal \n\n@rajkshroff https://t.co/P0PgRlW45N""",India,2423460631,rcaasw
2019-04-04 02:40:55,"b'Political speeches of #2019\n#Modi -Continues to be the best orator,his messages unfortunately are not as strong, meaningful or honest as it used to be in 2014.\n#Rahul :Better energy but everything is as old &amp; stupid.\n#Dr.Kanhaiya :Breath of fresh air,original,authentic,extempore.'",India,96585158,LKstates
2019-04-04 02:35:05,b'@SanjayS04347999 @dctnawab57 I have seen and heard the original - good try but fsiled as #Modi fails always https://t.co/nyf8Vp7Dpe',INDIA,85490946,Kanwal33
2019-04-04 02:27:37,b'See why most of the news reporters are not happy with #Modi https://t.co/qkEZKg3csl',"Mumbai, India",521655615,iamMithunDa
2019-04-04 02:23:27,b'@MinhazMerchant @INCIndia Best chance of its fulfillment is if @narendramodi is back in power.\n\nSo requesting/ pleading with all Congress friend to vote for #Modi\n\nAs they are principlled people who know dynasties may come &amp; go but the essence of their love for the nation must be implemented https://t.co/YmspgmkJ1e',India,1028774400,KabirKadian
2019-04-04 02:22:46,"b'@NaMo_Ganesh @HarishK04131926 @HIMESH_SS @mattarhegde @YashpalBJP @BJP4UttarKannad @DheerajGbc @Harvansh_Batra @VictoryForNamo @narendramodi177 @LillyMaryPinto @narendramodi @sukanyaiyer2 @meenakshisharan @prema66437147 @Meenu_71 @RamsaBJYM @bakoriya_kirti_ @sanghavideepa @Babble524 @OnlineRajan__ @samar97189157 @PatelOnTop @AjayPandey__ @DebashishHiTs @ankitasood13 @hindustanse @MahiHerambha @hindu_blood @vibhor_anand @SmithaDutt @lakshmianand96 @vanitajain21 @Reema_bjp @Narendramodi_PM @Narendrap86 @iSameerKaushik @TigerNaMo @aarohi923 @draksbond @jadonpriyanka @Jaggesh2 @ShefVaidya @MrsGandhi @NazlinShaikh Requesting All the #NRI Friends to attend #MainBhiChowkidar Program at #Dubai on Friday, 5th April at 2pm. Lets Show our Solidarity with #Modi ji. #NationFirst #ModiMattomme #ModiFor2019 @HaindavaKeralam @kumarnandaj @rajeshpadmar @AmitShah @Kummanam #NaMo https://t.co/kbZ2uLjCK0'",India,1668171912,ProfSRK
2019-04-04 01:52:32,b'On behalf of the people of #AndhraPradesh - @JanaSenaParty leader @PawanKalyan has made a strong appeal to the National Media and PM #Modi about the promise of granting the Special Category Status! https://t.co/esbLnUZYDk',"Hyderabad, India",2588927479,telusuko
2019-04-04 01:50:45,"b'@shilpamdas @ShashiTharoor in the novel ,one character and not the author, says it. And looking back at our history it is not an exaggeration.. #chowkidarChorHai #rafalescam #antiNationalModi #Modi'",Mumbai,77486809,judets
2019-04-04 01:46:49,b'@skhere4u @Meshlagna @sardesairajdeep @PChidambaram_IN The moot point is that this fellow as FM in #MMS regime could not all purchase of #Rafale costing merely 10-20k crs is suddenly out to distribute largesse on strength of finances improved by #Modi govt with big if ie what if he is tempted again to syphon funds for self.',Ahmedabad,502786642,krsnakhandelwal
2019-04-04 01:42:58,b'@SanaFarzeen @sardesairajdeep @vivekoberoi I think the only option was to release it now. Imagine if #modi loses 2019 election and then movie is released...total loss of investment.\nOnly way to recover money is releasing now!',"Pune, India",362364823,SwamiMohammad
2019-04-04 01:30:14,b'This is how #Modi has been fooling his army of #bhakts and bigots over last 5 years.\n#ModiMadeDisaster https://t.co/q6KGdmWK4X',India,2233246706,JAslamBasha
2019-04-04 01:20:19,b'People r asking why didn\xe2\x80\x99t the @INCIndia is allying with the @AamAadmiParty ?? Simple reason this man @ArvindKejriwal and so called #AnnaHajare r the main reason of #Modi upliftment after all the drama they created at #JantarMantar for days.',India,1663116894,rohiit_jain
